Packet ID,Timestamp,Source IP,Destination IP,IP Version,Protocol,Source Port,Destination Port,Threat,Severity,Payload Status
219,2026-07-29 10:00:02,20.42.72.131,10.82.235.241,IPv4,TCP,443,55561,Dynamic/Unknown Port,LOW,No Payload
220,2026-07-29 10:00:02,20.42.72.131,10.82.235.241,IPv4,TCP,443,55559,Dynamic/Unknown Port,LOW,No Payload
221,2026-07-29 10:00:02,20.42.72.131,10.82.235.241,IPv4,TCP,443,55554,Dynamic/Unknown Port,LOW,No Payload
222,2026-07-29 10:00:02,20.42.72.131,10.82.235.241,IPv4,TCP,443,55562,Dynamic/Unknown Port,LOW,Encrypted
223,2026-07-29 10:00:02,10.82.235.241,20.42.72.131,IPv4,TCP,55562,443,SAFE,NONE,No Payload
224,2026-07-29 10:00:02,10.82.235.241,20.42.72.131,IPv4,TCP,55562,443,SAFE,NONE,Encrypted
225,2026-07-29 10:00:02,10.82.235.241,20.42.72.131,IPv4,TCP,55562,443,SAFE,NONE,No Payload
226,2026-07-29 10:00:02,20.42.72.131,10.82.235.241,IPv4,TCP,443,55558,Dynamic/Unknown Port,LOW,No Payload
227,2026-07-29 10:00:02,20.42.72.131,10.82.235.241,IPv4,TCP,443,55557,Dynamic/Unknown Port,LOW,No Payload
228,2026-07-29 10:00:02,20.42.72.131,10.82.235.241,IPv4,TCP,443,55559,Dynamic/Unknown Port,LOW,No Payload
229,2026-07-29 10:00:02,20.42.72.131,10.82.235.241,IPv4,TCP,443,55562,Dynamic/Unknown Port,LOW,No Payload
230,2026-07-29 10:00:02,20.42.72.131,10.82.235.241,IPv4,TCP,443,55558,Dynamic/Unknown Port,LOW,No Payload
231,2026-07-29 10:00:03,20.42.72.131,10.82.235.241,IPv4,TCP,443,55554,Dynamic/Unknown Port,LOW,No Payload
232,2026-07-29 10:00:03,20.42.72.131,10.82.235.241,IPv4,TCP,443,55556,Dynamic/Unknown Port,LOW,Encrypted
233,2026-07-29 10:00:03,10.82.235.241,20.42.72.131,IPv4,TCP,55556,443,SAFE,NONE,No Payload
234,2026-07-29 10:00:03,10.82.235.241,20.42.72.131,IPv4,TCP,55556,443,SAFE,NONE,Encrypted
235,2026-07-29 10:00:03,10.82.235.241,20.42.72.131,IPv4,TCP,55556,443,SAFE,NONE,No Payload
236,2026-07-29 10:00:03,20.42.72.131,10.82.235.241,IPv4,TCP,443,55562,Dynamic/Unknown Port,LOW,No Payload
237,2026-07-29 10:00:03,172.64.148.235,10.82.235.241,IPv4,TCP,443,52574,Dynamic/Unknown Port,LOW,Encrypted
238,2026-07-29 10:00:03,10.82.235.241,172.64.148.235,IPv4,TCP,52574,443,SAFE,NONE,Encrypted
239,2026-07-29 10:00:03,172.64.148.235,10.82.235.241,IPv4,TCP,443,52574,Dynamic/Unknown Port,LOW,No Payload
240,2026-07-29 10:00:03,20.42.72.131,10.82.235.241,IPv4,TCP,443,55556,Dynamic/Unknown Port,LOW,No Payload
241,2026-07-29 10:00:03,2401:4900:970f:b57:514b:8ad8:a0d9:58b7,2603:1063:5:132::365:7ea3,IPv6,TCP,61057,443,SAFE,NONE,No Payload
242,2026-07-29 10:00:03,10.82.235.241,52.175.136.182,IPv4,TCP,62496,443,SAFE,NONE,Encrypted
243,2026-07-29 10:00:03,52.175.136.182,10.82.235.241,IPv4,TCP,443,62496,Dynamic/Unknown Port,LOW,Encrypted
244,2026-07-29 10:00:03,10.82.235.241,52.175.136.182,IPv4,TCP,62496,443,SAFE,NONE,No Payload
245,2026-07-29 10:00:03,10.82.235.241,34.149.212.60,IPv4,UDP,54775,443,SAFE,NONE,Encrypted
246,2026-07-29 10:00:03,34.149.212.60,10.82.235.241,IPv4,UDP,443,54775,Dynamic/Unknown Port,LOW,Encrypted
247,2026-07-29 10:00:03,10.82.235.241,34.149.212.60,IPv4,UDP,54775,443,SAFE,NONE,Encrypted
248,2026-07-29 10:00:03,34.149.212.60,10.82.235.241,IPv4,UDP,443,54775,Dynamic/Unknown Port,LOW,Encrypted
249,2026-07-29 10:00:03,10.82.235.241,34.149.212.60,IPv4,UDP,54775,443,SAFE,NONE,Encrypted
250,2026-07-29 10:00:03,34.149.212.60,10.82.235.241,IPv4,UDP,443,54775,Dynamic/Unknown Port,LOW,Encrypted
251,2026-07-29 10:00:03,10.82.235.241,34.149.212.60,IPv4,UDP,54775,443,SAFE,NONE,Encrypted
252,2026-07-29 10:00:03,10.82.235.241,34.149.212.60,IPv4,TCP,51750,443,SAFE,NONE,Readable
253,2026-07-29 10:00:03,34.149.212.60,10.82.235.241,IPv4,UDP,443,54775,Dynamic/Unknown Port,LOW,Encrypted
254,2026-07-29 10:00:03,10.82.235.241,34.149.212.60,IPv4,UDP,54775,443,SAFE,NONE,Encrypted
255,2026-07-29 10:00:03,34.149.212.60,10.82.235.241,IPv4,TCP,443,51750,Dynamic/Unknown Port,LOW,No Payload
256,2026-07-29 10:00:03,34.149.212.60,10.82.235.241,IPv4,UDP,443,54775,Dynamic/Unknown Port,LOW,Encrypted
257,2026-07-29 10:00:04,10.82.235.241,35.186.224.35,IPv4,TCP,58571,443,SAFE,NONE,Encrypted
258,2026-07-29 10:00:04,35.186.224.35,10.82.235.241,IPv4,TCP,443,58571,Dynamic/Unknown Port,LOW,No Payload
259,2026-07-29 10:00:05,10.82.235.241,10.82.235.62,IPv4,UDP,55483,53,SAFE,NONE,No Payload
260,2026-07-29 10:00:05,10.82.235.241,10.82.235.62,IPv4,UDP,49677,53,SAFE,NONE,No Payload
261,2026-07-29 10:00:05,10.82.235.62,10.82.235.241,IPv4,UDP,53,55483,Dynamic/Unknown Port,LOW,No Payload
262,2026-07-29 10:00:05,10.82.235.62,10.82.235.241,IPv4,UDP,53,49677,Dynamic/Unknown Port,LOW,No Payload
263,2026-07-29 10:00:05,10.82.235.241,20.184.175.9,IPv4,TCP,53653,443,SAFE,NONE,No Payload
264,2026-07-29 10:00:05,10.82.235.241,20.184.175.9,IPv4,TCP,53654,443,SAFE,NONE,No Payload
265,2026-07-29 10:00:05,10.82.235.241,20.184.175.9,IPv4,TCP,53655,443,SAFE,NONE,No Payload
266,2026-07-29 10:00:05,10.82.235.241,20.184.175.9,IPv4,TCP,53656,443,SAFE,NONE,No Payload
267,2026-07-29 10:00:05,10.82.235.241,20.184.175.9,IPv4,TCP,53657,443,SAFE,NONE,No Payload
268,2026-07-29 10:00:05,10.82.235.241,20.184.175.9,IPv4,TCP,53658,443,SAFE,NONE,No Payload
269,2026-07-29 10:00:06,10.82.235.241,20.184.175.9,IPv4,TCP,53659,443,SAFE,NONE,No Payload
270,2026-07-29 10:00:06,10.82.235.241,20.184.175.9,IPv4,TCP,53660,443,SAFE,NONE,No Payload
271,2026-07-29 10:00:06,20.184.175.9,10.82.235.241,IPv4,TCP,443,53654,Dynamic/Unknown Port,LOW,No Payload
272,2026-07-29 10:00:06,20.184.175.9,10.82.235.241,IPv4,TCP,443,53653,Dynamic/Unknown Port,LOW,No Payload
273,2026-07-29 10:00:06,10.82.235.241,20.184.175.9,IPv4,TCP,53654,443,SAFE,NONE,No Payload
274,2026-07-29 10:00:06,10.82.235.241,20.184.175.9,IPv4,TCP,53653,443,SAFE,NONE,No Payload
275,2026-07-29 10:00:06,20.184.175.9,10.82.235.241,IPv4,TCP,443,53656,Dynamic/Unknown Port,LOW,No Payload
276,2026-07-29 10:00:06,20.184.175.9,10.82.235.241,IPv4,TCP,443,53657,Dynamic/Unknown Port,LOW,No Payload
277,2026-07-29 10:00:06,10.82.235.241,20.184.175.9,IPv4,TCP,53656,443,SAFE,NONE,No Payload
278,2026-07-29 10:00:06,10.82.235.241,20.184.175.9,IPv4,TCP,53657,443,SAFE,NONE,No Payload
279,2026-07-29 10:00:06,20.184.175.9,10.82.235.241,IPv4,TCP,443,53655,Dynamic/Unknown Port,LOW,No Payload
280,2026-07-29 10:00:06,10.82.235.241,20.184.175.9,IPv4,TCP,53655,443,SAFE,NONE,No Payload
281,2026-07-29 10:00:06,20.184.175.9,10.82.235.241,IPv4,TCP,443,53658,Dynamic/Unknown Port,LOW,No Payload
282,2026-07-29 10:00:06,10.82.235.241,20.184.175.9,IPv4,TCP,53658,443,SAFE,NONE,No Payload
283,2026-07-29 10:00:06,10.82.235.241,20.184.175.9,IPv4,TCP,53661,443,SAFE,NONE,No Payload
284,2026-07-29 10:00:07,10.82.235.241,20.184.175.9,IPv4,TCP,53662,443,SAFE,NONE,No Payload
285,2026-07-29 10:00:07,10.82.235.241,20.184.175.9,IPv4,TCP,53663,443,SAFE,NONE,No Payload
286,2026-07-29 10:00:07,10.82.235.241,20.184.175.9,IPv4,TCP,53654,443,SAFE,NONE,Encrypted
287,2026-07-29 10:00:07,10.82.235.241,20.184.175.9,IPv4,TCP,53653,443,SAFE,NONE,Encrypted
288,2026-07-29 10:00:07,10.82.235.241,20.184.175.9,IPv4,TCP,53656,443,SAFE,NONE,Encrypted
289,2026-07-29 10:00:07,10.82.235.241,20.184.175.9,IPv4,TCP,53657,443,SAFE,NONE,Encrypted
290,2026-07-29 10:00:07,10.82.235.241,20.184.175.9,IPv4,TCP,53655,443,SAFE,NONE,Encrypted
291,2026-07-29 10:00:07,10.82.235.241,20.184.175.9,IPv4,TCP,53658,443,SAFE,NONE,Encrypted
292,2026-07-29 10:00:07,20.184.175.9,10.82.235.241,IPv4,TCP,443,53659,Dynamic/Unknown Port,LOW,No Payload
293,2026-07-29 10:00:08,10.82.235.241,20.184.175.9,IPv4,TCP,53659,443,SAFE,NONE,No Payload
294,2026-07-29 10:00:08,20.184.175.9,10.82.235.241,IPv4,TCP,443,53660,Dynamic/Unknown Port,LOW,No Payload
295,2026-07-29 10:00:08,10.82.235.241,20.184.175.9,IPv4,TCP,53660,443,SAFE,NONE,No Payload
296,2026-07-29 10:00:08,10.82.235.241,20.184.175.9,IPv4,TCP,53659,443,SAFE,NONE,Encrypted
297,2026-07-29 10:00:08,10.82.235.241,20.184.175.9,IPv4,TCP,53660,443,SAFE,NONE,Encrypted
298,2026-07-29 10:00:08,20.184.175.9,10.82.235.241,IPv4,TCP,443,53661,Dynamic/Unknown Port,LOW,No Payload
299,2026-07-29 10:00:08,10.82.235.241,20.184.175.9,IPv4,TCP,53661,443,SAFE,NONE,No Payload
300,2026-07-29 10:00:08,10.82.235.241,20.184.175.9,IPv4,TCP,53661,443,SAFE,NONE,Encrypted
301,2026-07-29 10:00:08,20.184.175.9,10.82.235.241,IPv4,TCP,443,53663,Dynamic/Unknown Port,LOW,No Payload
302,2026-07-29 10:00:08,10.82.235.241,20.184.175.9,IPv4,TCP,53663,443,SAFE,NONE,No Payload
303,2026-07-29 10:00:08,10.82.235.241,20.184.175.9,IPv4,TCP,53663,443,SAFE,NONE,Encrypted
304,2026-07-29 10:00:08,20.184.175.9,10.82.235.241,IPv4,TCP,443,53662,Dynamic/Unknown Port,LOW,No Payload
305,2026-07-29 10:00:09,10.82.235.241,20.184.175.9,IPv4,TCP,53662,443,SAFE,NONE,No Payload
306,2026-07-29 10:00:09,10.82.235.241,20.184.175.9,IPv4,TCP,53662,443,SAFE,NONE,Encrypted
307,2026-07-29 10:00:09,20.184.175.9,10.82.235.241,IPv4,TCP,443,53654,Dynamic/Unknown Port,LOW,Encrypted
308,2026-07-29 10:00:09,10.82.235.241,20.184.175.9,IPv4,TCP,53654,443,SAFE,NONE,Encrypted
309,2026-07-29 10:00:09,20.184.175.9,10.82.235.241,IPv4,TCP,443,53653,Dynamic/Unknown Port,LOW,Encrypted
310,2026-07-29 10:00:09,10.82.235.241,20.184.175.9,IPv4,TCP,53653,443,SAFE,NONE,Encrypted
311,2026-07-29 10:00:09,20.184.175.9,10.82.235.241,IPv4,TCP,443,53656,Dynamic/Unknown Port,LOW,Encrypted
312,2026-07-29 10:00:09,10.82.235.241,20.184.175.9,IPv4,TCP,53656,443,SAFE,NONE,Encrypted
313,2026-07-29 10:00:09,20.184.175.9,10.82.235.241,IPv4,TCP,443,53657,Dynamic/Unknown Port,LOW,Encrypted
314,2026-07-29 10:00:09,10.82.235.241,20.184.175.9,IPv4,TCP,53657,443,SAFE,NONE,Encrypted
315,2026-07-29 10:00:09,20.184.175.9,10.82.235.241,IPv4,TCP,443,53655,Dynamic/Unknown Port,LOW,Encrypted
316,2026-07-29 10:00:09,10.82.235.241,20.184.175.9,IPv4,TCP,53655,443,SAFE,NONE,Encrypted
317,2026-07-29 10:00:09,20.184.175.9,10.82.235.241,IPv4,TCP,443,53658,Dynamic/Unknown Port,LOW,Encrypted
318,2026-07-29 10:00:09,10.82.235.241,20.184.175.9,IPv4,TCP,53658,443,SAFE,NONE,Encrypted
319,2026-07-29 10:00:09,20.184.175.9,10.82.235.241,IPv4,TCP,443,53659,Dynamic/Unknown Port,LOW,Encrypted
320,2026-07-29 10:00:09,10.82.235.241,20.184.175.9,IPv4,TCP,53659,443,SAFE,NONE,Encrypted
321,2026-07-29 10:00:09,20.184.175.9,10.82.235.241,IPv4,TCP,443,53660,Dynamic/Unknown Port,LOW,Encrypted
322,2026-07-29 10:00:09,10.82.235.241,20.184.175.9,IPv4,TCP,53660,443,SAFE,NONE,Encrypted
323,2026-07-29 10:00:10,10.82.235.241,52.182.143.212,IPv4,TCP,59020,443,SAFE,NONE,Encrypted
324,2026-07-29 10:00:10,10.82.235.241,52.182.143.212,IPv4,TCP,59020,443,SAFE,NONE,Encrypted
325,2026-07-29 10:00:10,10.82.235.241,52.182.143.212,IPv4,TCP,59020,443,SAFE,NONE,Encrypted
326,2026-07-29 10:00:10,10.82.235.241,52.182.143.212,IPv4,TCP,59020,443,SAFE,NONE,Encrypted
327,2026-07-29 10:00:10,10.82.235.241,52.182.143.212,IPv4,TCP,59020,443,SAFE,NONE,Encrypted
328,2026-07-29 10:00:10,20.184.175.9,10.82.235.241,IPv4,TCP,443,53661,Dynamic/Unknown Port,LOW,Encrypted
329,2026-07-29 10:00:10,20.184.175.9,10.82.235.241,IPv4,TCP,443,53663,Dynamic/Unknown Port,LOW,Encrypted
330,2026-07-29 10:00:10,10.82.235.241,20.184.175.9,IPv4,TCP,53661,443,SAFE,NONE,No Payload
331,2026-07-29 10:00:10,20.184.175.9,10.82.235.241,IPv4,TCP,443,53662,Dynamic/Unknown Port,LOW,Encrypted
332,2026-07-29 10:00:10,20.184.175.9,10.82.235.241,IPv4,TCP,443,53653,Dynamic/Unknown Port,LOW,Encrypted
333,2026-07-29 10:00:10,20.184.175.9,10.82.235.241,IPv4,TCP,443,53653,Dynamic/Unknown Port,LOW,Encrypted
334,2026-07-29 10:00:10,20.184.175.9,10.82.235.241,IPv4,TCP,443,53653,Dynamic/Unknown Port,LOW,Encrypted
335,2026-07-29 10:00:10,20.184.175.9,10.82.235.241,IPv4,TCP,443,53653,Dynamic/Unknown Port,LOW,Encrypted
336,2026-07-29 10:00:10,20.184.175.9,10.82.235.241,IPv4,TCP,443,53653,Dynamic/Unknown Port,LOW,Encrypted
337,2026-07-29 10:00:10,10.82.235.241,20.184.175.9,IPv4,TCP,53653,443,SAFE,NONE,No Payload
338,2026-07-29 10:00:10,20.184.175.9,10.82.235.241,IPv4,TCP,443,53656,Dynamic/Unknown Port,LOW,Encrypted
339,2026-07-29 10:00:10,20.184.175.9,10.82.235.241,IPv4,TCP,443,53656,Dynamic/Unknown Port,LOW,Encrypted
340,2026-07-29 10:00:10,10.82.235.241,20.184.175.9,IPv4,TCP,53656,443,SAFE,NONE,No Payload
341,2026-07-29 10:00:10,20.184.175.9,10.82.235.241,IPv4,TCP,443,53656,Dynamic/Unknown Port,LOW,Encrypted
342,2026-07-29 10:00:10,20.184.175.9,10.82.235.241,IPv4,TCP,443,53656,Dynamic/Unknown Port,LOW,Encrypted
343,2026-07-29 10:00:10,10.82.235.241,20.184.175.9,IPv4,TCP,53656,443,SAFE,NONE,No Payload
344,2026-07-29 10:00:11,20.184.175.9,10.82.235.241,IPv4,TCP,443,53656,Dynamic/Unknown Port,LOW,Encrypted
345,2026-07-29 10:00:11,20.184.175.9,10.82.235.241,IPv4,TCP,443,53654,Dynamic/Unknown Port,LOW,Encrypted
346,2026-07-29 10:00:11,20.184.175.9,10.82.235.241,IPv4,TCP,443,53654,Dynamic/Unknown Port,LOW,Encrypted
347,2026-07-29 10:00:11,10.82.235.241,20.184.175.9,IPv4,TCP,53654,443,SAFE,NONE,No Payload
348,2026-07-29 10:00:11,20.184.175.9,10.82.235.241,IPv4,TCP,443,53654,Dynamic/Unknown Port,LOW,Encrypted
349,2026-07-29 10:00:11,20.184.175.9,10.82.235.241,IPv4,TCP,443,53654,Dynamic/Unknown Port,LOW,Encrypted
350,2026-07-29 10:00:11,10.82.235.241,20.184.175.9,IPv4,TCP,53654,443,SAFE,NONE,No Payload
351,2026-07-29 10:00:11,20.184.175.9,10.82.235.241,IPv4,TCP,443,53654,Dynamic/Unknown Port,LOW,Encrypted
352,2026-07-29 10:00:11,10.82.235.241,20.184.175.9,IPv4,TCP,53663,443,SAFE,NONE,No Payload
353,2026-07-29 10:00:11,10.82.235.241,20.184.175.9,IPv4,TCP,53661,443,SAFE,NONE,Encrypted
354,2026-07-29 10:00:11,10.82.235.241,20.184.175.9,IPv4,TCP,53663,443,SAFE,NONE,Encrypted
355,2026-07-29 10:00:11,10.82.235.241,20.184.175.9,IPv4,TCP,53662,443,SAFE,NONE,Encrypted
356,2026-07-29 10:00:11,10.82.235.241,20.184.175.9,IPv4,TCP,53653,443,SAFE,NONE,Encrypted
357,2026-07-29 10:00:11,10.82.235.241,20.184.175.9,IPv4,TCP,53653,443,SAFE,NONE,Encrypted
358,2026-07-29 10:00:11,10.82.235.241,20.184.175.9,IPv4,TCP,53656,443,SAFE,NONE,Encrypted
359,2026-07-29 10:00:11,10.82.235.241,20.184.175.9,IPv4,TCP,53656,443,SAFE,NONE,Encrypted
360,2026-07-29 10:00:11,20.184.175.9,10.82.235.241,IPv4,TCP,443,53657,Dynamic/Unknown Port,LOW,Encrypted
361,2026-07-29 10:00:11,20.184.175.9,10.82.235.241,IPv4,TCP,443,53657,Dynamic/Unknown Port,LOW,Encrypted
362,2026-07-29 10:00:11,20.184.175.9,10.82.235.241,IPv4,TCP,443,53657,Dynamic/Unknown Port,LOW,Encrypted
363,2026-07-29 10:00:11,10.82.235.241,20.184.175.9,IPv4,TCP,53657,443,SAFE,NONE,No Payload
364,2026-07-29 10:00:11,20.184.175.9,10.82.235.241,IPv4,TCP,443,53657,Dynamic/Unknown Port,LOW,Encrypted
365,2026-07-29 10:00:11,20.184.175.9,10.82.235.241,IPv4,TCP,443,53657,Dynamic/Unknown Port,LOW,Encrypted
366,2026-07-29 10:00:11,10.82.235.241,20.184.175.9,IPv4,TCP,53657,443,SAFE,NONE,No Payload
367,2026-07-29 10:00:12,10.82.235.241,20.184.175.9,IPv4,TCP,53654,443,SAFE,NONE,Encrypted
368,2026-07-29 10:00:12,10.82.235.241,20.184.175.9,IPv4,TCP,53654,443,SAFE,NONE,Encrypted
369,2026-07-29 10:00:12,10.82.235.241,20.184.175.9,IPv4,TCP,53657,443,SAFE,NONE,Encrypted
370,2026-07-29 10:00:12,10.82.235.241,20.184.175.9,IPv4,TCP,53657,443,SAFE,NONE,Encrypted
371,2026-07-29 10:00:12,20.184.175.9,10.82.235.241,IPv4,TCP,443,53655,Dynamic/Unknown Port,LOW,Encrypted
372,2026-07-29 10:00:12,20.184.175.9,10.82.235.241,IPv4,TCP,443,53655,Dynamic/Unknown Port,LOW,Encrypted
373,2026-07-29 10:00:12,10.82.235.241,20.184.175.9,IPv4,TCP,53655,443,SAFE,NONE,No Payload
374,2026-07-29 10:00:12,20.184.175.9,10.82.235.241,IPv4,TCP,443,53655,Dynamic/Unknown Port,LOW,Encrypted
375,2026-07-29 10:00:12,20.184.175.9,10.82.235.241,IPv4,TCP,443,53655,Dynamic/Unknown Port,LOW,Encrypted
376,2026-07-29 10:00:12,10.82.235.241,20.184.175.9,IPv4,TCP,53655,443,SAFE,NONE,No Payload
377,2026-07-29 10:00:12,20.184.175.9,10.82.235.241,IPv4,TCP,443,53655,Dynamic/Unknown Port,LOW,Encrypted
378,2026-07-29 10:00:12,10.82.235.241,20.184.175.9,IPv4,TCP,53655,443,SAFE,NONE,Encrypted
379,2026-07-29 10:00:12,10.82.235.241,20.184.175.9,IPv4,TCP,53655,443,SAFE,NONE,Encrypted
380,2026-07-29 10:00:12,20.184.175.9,10.82.235.241,IPv4,TCP,443,53658,Dynamic/Unknown Port,LOW,Encrypted
381,2026-07-29 10:00:12,20.184.175.9,10.82.235.241,IPv4,TCP,443,53658,Dynamic/Unknown Port,LOW,Encrypted
382,2026-07-29 10:00:12,10.82.235.241,20.184.175.9,IPv4,TCP,53658,443,SAFE,NONE,No Payload
383,2026-07-29 10:00:12,20.184.175.9,10.82.235.241,IPv4,TCP,443,53658,Dynamic/Unknown Port,LOW,Encrypted
384,2026-07-29 10:00:12,20.184.175.9,10.82.235.241,IPv4,TCP,443,53658,Dynamic/Unknown Port,LOW,Encrypted
385,2026-07-29 10:00:12,10.82.235.241,20.184.175.9,IPv4,TCP,53658,443,SAFE,NONE,No Payload
386,2026-07-29 10:00:12,20.184.175.9,10.82.235.241,IPv4,TCP,443,53658,Dynamic/Unknown Port,LOW,Encrypted
387,2026-07-29 10:00:12,10.82.235.241,20.184.175.9,IPv4,TCP,53658,443,SAFE,NONE,Encrypted
388,2026-07-29 10:00:12,10.82.235.241,20.184.175.9,IPv4,TCP,53658,443,SAFE,NONE,Encrypted
389,2026-07-29 10:00:12,20.184.175.9,10.82.235.241,IPv4,TCP,443,53659,Dynamic/Unknown Port,LOW,Encrypted
390,2026-07-29 10:00:12,20.184.175.9,10.82.235.241,IPv4,TCP,443,53659,Dynamic/Unknown Port,LOW,Encrypted
391,2026-07-29 10:00:12,10.82.235.241,20.184.175.9,IPv4,TCP,53659,443,SAFE,NONE,No Payload
392,2026-07-29 10:00:12,20.184.175.9,10.82.235.241,IPv4,TCP,443,53659,Dynamic/Unknown Port,LOW,Encrypted
393,2026-07-29 10:00:12,20.184.175.9,10.82.235.241,IPv4,TCP,443,53659,Dynamic/Unknown Port,LOW,Encrypted
394,2026-07-29 10:00:12,10.82.235.241,20.184.175.9,IPv4,TCP,53659,443,SAFE,NONE,No Payload
395,2026-07-29 10:00:12,10.82.235.241,20.184.175.9,IPv4,TCP,53659,443,SAFE,NONE,Encrypted
396,2026-07-29 10:00:13,10.82.235.241,20.184.175.9,IPv4,TCP,53659,443,SAFE,NONE,Encrypted
397,2026-07-29 10:00:13,52.182.143.212,10.82.235.241,IPv4,TCP,443,59020,Dynamic/Unknown Port,LOW,No Payload
398,2026-07-29 10:00:13,20.184.175.9,10.82.235.241,IPv4,TCP,443,53660,Dynamic/Unknown Port,LOW,Encrypted
399,2026-07-29 10:00:13,20.184.175.9,10.82.235.241,IPv4,TCP,443,53660,Dynamic/Unknown Port,LOW,Encrypted
400,2026-07-29 10:00:13,20.184.175.9,10.82.235.241,IPv4,TCP,443,53660,Dynamic/Unknown Port,LOW,Encrypted
401,2026-07-29 10:00:13,20.184.175.9,10.82.235.241,IPv4,TCP,443,53660,Dynamic/Unknown Port,LOW,Encrypted
402,2026-07-29 10:00:13,20.184.175.9,10.82.235.241,IPv4,TCP,443,53660,Dynamic/Unknown Port,LOW,Encrypted
403,2026-07-29 10:00:13,52.182.143.212,10.82.235.241,IPv4,TCP,443,59020,Dynamic/Unknown Port,LOW,Encrypted
404,2026-07-29 10:00:13,10.82.235.241,20.184.175.9,IPv4,TCP,53660,443,SAFE,NONE,No Payload
405,2026-07-29 10:00:13,10.82.235.241,20.184.175.9,IPv4,TCP,53660,443,SAFE,NONE,Encrypted
406,2026-07-29 10:00:13,10.82.235.241,20.184.175.9,IPv4,TCP,53660,443,SAFE,NONE,Encrypted
407,2026-07-29 10:00:13,52.182.143.212,10.82.235.241,IPv4,TCP,443,59020,Dynamic/Unknown Port,LOW,No Payload
408,2026-07-29 10:00:13,10.82.235.241,52.182.143.212,IPv4,TCP,59020,443,SAFE,NONE,No Payload
409,2026-07-29 10:00:13,52.182.143.212,10.82.235.241,IPv4,TCP,443,59020,Dynamic/Unknown Port,LOW,No Payload
410,2026-07-29 10:00:13,20.184.175.9,10.82.235.241,IPv4,TCP,443,53661,Dynamic/Unknown Port,LOW,Encrypted
411,2026-07-29 10:00:13,20.184.175.9,10.82.235.241,IPv4,TCP,443,53661,Dynamic/Unknown Port,LOW,Encrypted
412,2026-07-29 10:00:13,10.82.235.241,20.184.175.9,IPv4,TCP,53661,443,SAFE,NONE,No Payload
413,2026-07-29 10:00:13,20.184.175.9,10.82.235.241,IPv4,TCP,443,53661,Dynamic/Unknown Port,LOW,Encrypted
414,2026-07-29 10:00:13,20.184.175.9,10.82.235.241,IPv4,TCP,443,53661,Dynamic/Unknown Port,LOW,Encrypted
415,2026-07-29 10:00:13,10.82.235.241,20.184.175.9,IPv4,TCP,53661,443,SAFE,NONE,No Payload
416,2026-07-29 10:00:13,20.184.175.9,10.82.235.241,IPv4,TCP,443,53661,Dynamic/Unknown Port,LOW,Encrypted
417,2026-07-29 10:00:13,10.82.235.241,20.184.175.9,IPv4,TCP,53661,443,SAFE,NONE,Encrypted
418,2026-07-29 10:00:13,10.82.235.241,20.184.175.9,IPv4,TCP,53661,443,SAFE,NONE,Encrypted
419,2026-07-29 10:00:13,20.184.175.9,10.82.235.241,IPv4,TCP,443,53663,Dynamic/Unknown Port,LOW,Encrypted
420,2026-07-29 10:00:13,20.184.175.9,10.82.235.241,IPv4,TCP,443,53663,Dynamic/Unknown Port,LOW,Encrypted
421,2026-07-29 10:00:13,10.82.235.241,20.184.175.9,IPv4,TCP,53663,443,SAFE,NONE,No Payload
422,2026-07-29 10:00:14,20.184.175.9,10.82.235.241,IPv4,TCP,443,53663,Dynamic/Unknown Port,LOW,Encrypted
423,2026-07-29 10:00:14,20.184.175.9,10.82.235.241,IPv4,TCP,443,53663,Dynamic/Unknown Port,LOW,Encrypted
424,2026-07-29 10:00:14,10.82.235.241,20.184.175.9,IPv4,TCP,53663,443,SAFE,NONE,No Payload
425,2026-07-29 10:00:14,20.184.175.9,10.82.235.241,IPv4,TCP,443,53663,Dynamic/Unknown Port,LOW,Encrypted
426,2026-07-29 10:00:14,10.82.235.241,20.184.175.9,IPv4,TCP,53663,443,SAFE,NONE,Encrypted
427,2026-07-29 10:00:14,10.82.235.241,20.184.175.9,IPv4,TCP,53663,443,SAFE,NONE,Encrypted
428,2026-07-29 10:00:14,20.184.175.9,10.82.235.241,IPv4,TCP,443,53662,Dynamic/Unknown Port,LOW,Encrypted
429,2026-07-29 10:00:14,20.184.175.9,10.82.235.241,IPv4,TCP,443,53662,Dynamic/Unknown Port,LOW,Encrypted
430,2026-07-29 10:00:14,10.82.235.241,20.184.175.9,IPv4,TCP,53662,443,SAFE,NONE,No Payload
431,2026-07-29 10:00:14,20.184.175.9,10.82.235.241,IPv4,TCP,443,53662,Dynamic/Unknown Port,LOW,Encrypted
432,2026-07-29 10:00:14,20.184.175.9,10.82.235.241,IPv4,TCP,443,53662,Dynamic/Unknown Port,LOW,Encrypted
433,2026-07-29 10:00:14,10.82.235.241,20.184.175.9,IPv4,TCP,53662,443,SAFE,NONE,No Payload
434,2026-07-29 10:00:14,20.184.175.9,10.82.235.241,IPv4,TCP,443,53662,Dynamic/Unknown Port,LOW,Encrypted
435,2026-07-29 10:00:14,10.82.235.241,20.184.175.9,IPv4,TCP,53662,443,SAFE,NONE,Encrypted
436,2026-07-29 10:00:14,10.82.235.241,20.184.175.9,IPv4,TCP,53662,443,SAFE,NONE,Encrypted
437,2026-07-29 10:00:14,52.182.143.212,10.82.235.241,IPv4,TCP,443,59020,Dynamic/Unknown Port,LOW,No Payload
